mtAddress, lat, lng, group, wheelchair, mtDay, start, end, type, spinterest, zone, mtlocation
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Tuesday", "7:30 AM", "8:30 AM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Sunday", "7:30 AM", "8:30 AM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Monday", "7:30 AM", "8:30 AM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Friday", "7:30 AM", "8:30 AM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Thursday", "7:30 AM", "8:30 AM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Saturday", "8:00 AM", "9:00 AM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Saturday", "8:00 AM", "9:00 AM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Thursday", "8:00 AM", "9:00 AM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Sunday", "8:15 AM", "9:15 AM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Thursday", "9:30 AM", "10:30 AM" ,"C", "Daily Reflections",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Wednesday", "9:30 AM", "10:30 AM" ,"C", "Daily Reflections",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Tuesday", "9:30 AM", "10:30 AM" ,"C", "Daily Reflections",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Monday", "9:30 AM", "10:30 AM" ,"C", "Daily Reflections",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Sunday", "9:30 AM", "10:30 AM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Sunday", "9:30 AM", "10:30 AM" ,"S", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Saturday", "9:30 AM", "10:30 AM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Friday", "9:30 AM", "10:30 AM" ,"C", "Daily Reflections",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Saturday", "10:00 AM", "11:00 AM" ,"BB", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Sunday", "11:00 AM", "12:00 PM" ,"BB", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Friday", "11:30 AM", "12:30 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Thursday", "11:30 AM", "12:30 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Wednesday", "11:30 AM", "12:30 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Tuesday", "11:30 AM", "12:30 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Monday", "11:30 AM", "12:30 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Saturday", "12:45 PM", "1:45 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Friday", "12:45 PM", "1:45 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Thursday", "12:45 PM", "1:45 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Wednesday", "12:45 PM", "1:45 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Tuesday", "12:45 PM", "1:45 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Monday", "12:45 PM", "1:45 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Sunday", "12:45 PM", "1:45 PM" ,"S", "First Step Workshop",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Sunday", "3:00 PM", "4:00 PM" ,"C", "Women",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Friday", "3:15 PM", "4:15 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Thursday", "3:15 PM", "4:15 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Wednesday", "3:15 PM", "4:15 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Tuesday", "3:15 PM", "4:15 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Monday", "3:15 PM", "4:15 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Saturday", "5:30 PM", "6:30 PM" ,"B", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Sunday", "6:15 PM", "7:00 PM" ,"B", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Friday", "6:15 PM", "7:15 PM" ,"B", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Thursday", "6:15 PM", "7:15 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Wednesday", "6:15 PM", "7:15 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Tuesday", "6:15 PM", "7:15 PM" ,"B", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Wednesday", "6:15 PM", "7:15 PM" ,"BB", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Monday", "6:15 PM", "7:15 PM" ,"B", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Tuesday", "6:15 PM", "7:15 PM" ,"S", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Friday", "7:30 PM", "8:30 PM" ,"OD", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Saturday", "7:30 PM", "8:30 PM" ,"null", "Meditation",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Tuesday", "8:00 PM", "9:00 PM" ,"C", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Sunday", "8:00 PM", "9:00 PM" ,"B", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Thursday", "8:00 PM", "9:00 PM" ,"C", "Men",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Wednesday", "8:00 PM", "9:00 PM" ,"S", "null",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Monday", "8:00 PM", "9:00 PM" ,"B", "Women",5, "null"
"122 E 37TH ST, New York, NY", undefined, undefined , "MUSTARD SEED", false,"Friday", "10:00 PM", "11:00 PM" ,"OD", "null",5, "null"
"619 LEXINGTON AVE, New York, NY", undefined, undefined , "REBELLION DOGS", true,"Tuesday", "7:30 AM", "8:30 AM" ,"C", "Living Sober",5, "St. Peter''s Lutheran Church @ CitiCorp Center"
"240 E 31ST ST, New York, NY", undefined, undefined , "SATURDAY EAST", true,"Saturday", "4:00 PM", "5:00 PM" ,"C", "null",5, "Church of the Good Shepherd"
"114 E 35TH ST, New York, NY", undefined, undefined , "SATURDAY STEP", true,"Saturday", "10:00 AM", "11:00 AM" ,"S", "null",5, "The New York New Church"
"230 E 60TH ST, New York, NY", undefined, undefined , "SERENITY EAST", false,"Tuesday", "7:30 AM", "8:30 AM" ,"BB", "null",5, "ALL SAINTS CHURCH"
"230 E 60TH ST, New York, NY", undefined, undefined , "SERENITY EAST", false,"Friday", "6:30 PM", "7:30 PM" ,"S", "null",5, "ALL SAINTS CHURCH"
"230 E 60TH ST, New York, NY", undefined, undefined , "SERENITY EAST", false,"Friday", "8:00 PM", "9:00 PM" ,"B", "null",5, "ALL SAINTS CHURCH"
"244 E 58TH ST, New York, NY", undefined, undefined , "SERENITY EAST (:I)", true,"Tuesday", "5:30 PM", "6:30 PM" ,"BB", "null",5, "Caron Foundation"
"619 LEXINGTON AVE, New York, NY", undefined, undefined , "SILKWORTH WOMEN''S", true,"Thursday", "12:30 PM", "1:30 PM" ,"C", "Women",5, "St. Peter''s Lutheran Church @ CitiCorp Center"
"325 PARK AVE, New York, NY", undefined, undefined , "ST. BART''S TWELVE THIRTIES", false,"Friday", "12:30 PM", "1:30 PM" ,"BB", "null",5, "St. Bartholomew''s Church"
"325 PARK AVE, New York, NY", undefined, undefined , "ST. BART''S TWELVE THIRTIES", false,"Monday", "12:30 PM", "1:30 PM" ,"C", "null",5, "St. Bartholomew''s Church"
"325 PARK AVE, New York, NY", undefined, undefined , "ST. BART''S TWELVE THIRTIES", false,"Wednesday", "12:30 PM", "1:30 PM" ,"S", "null",5, "St. Bartholomew''s Church"
"236 E 31ST ST, New York, NY", undefined, undefined , "STRAIGHT 12", false,"Saturday", "6:00 PM", "7:00 PM" ,"C", "Promises",5, "CHURCH OF THE GOOD SHEPARD"
"236 E 31ST ST, New York, NY", undefined, undefined , "STRAIGHT 12", false,"Saturday", "7:15 PM", "8:15 PM" ,"B", "null",5, "CHURCH OF THE GOOD SHEPARD"
"236 E 31ST ST, New York, NY", undefined, undefined , "STRAIGHT 12", false,"Saturday", "8:30 PM", "9:30 PM" ,"OD", "null",5, "CHURCH OF THE GOOD SHEPARD"
"308 E 55TH ST, New York, NY", undefined, undefined , "TEMPLETON", false,"Wednesday", "6:15 PM", "7:15 PM" ,"OD", "null",5, "Conservative Synagogue"
"244 E 58TH ST, New York, NY", undefined, undefined , "TRAFALGAR", true,"Tuesday", "6:45 PM", "7:45 PM" ,"OD", "null",5, "The Caron Foundation"
"244 E 58TH ST, New York, NY", undefined, undefined , "TUDOR", true,"Thursday", "6:15 PM", "7:15 PM" ,"OD", "null",5, "Caron Foundation"
"109 E 50TH ST, New York, NY", undefined, undefined , "WOMEN''S ELEVENTH STEP", true,"Wednesday", "5:45 PM", "7:15 PM" ,"S", "null",5, "null"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "A BAFFLED LOT", false,"Saturday", "7:30 AM", "8:30 AM" ,"OD", "null",7, "Jan Hus Church"
"48 E 80TH STATE ROAD NY ST New York NY ", undefined, undefined , "A.A. TRADITIONS AND HISTORY", true,"Tuesday", "7:00 PM", "8:00 PM" ,"T", "null",7, "Manhattan Church of Christ"
"184 E 76TH STATE ROAD NY ST New York NY ", undefined, undefined , "ACTIVE", true,"Wednesday", "6:00 PM", "7:00 PM" ,"S", "null",7, "St. Jean Baptiste Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "AFTERNOON AWAKENING", false,"Monday", "2:30 PM", "3:30 PM" ,"B", "Living Sober",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "AFTERNOON AWAKENING", false,"Tuesday", "2:30 PM", "3:30 PM" ,"S", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "AFTERNOON AWAKENING", false,"Wednesday", "2:30 PM", "3:30 PM" ,"BB", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "AFTERNOON AWAKENING", false,"Thursday", "2:30 PM", "3:30 PM" ,"S", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "AFTERNOON AWAKENING", false,"Friday", "2:30 PM", "3:30 PM" ,"S", "null",7, "Jan Hus Church"
"1393 YORK STATE ROAD NY AVE New York NY ", undefined, undefined , "ATLANTIC ELEVENTH STEP MEDITATION", false,"Monday", "7:15 PM", "8:15 PM" ,"S", "null",7, "Church of the Epiphany"
"520 PARK STATE ROAD NY AVE New York NY ", undefined, undefined , "ATLANTIC GROUP (:I)", true,"Tuesday", "7:00 PM", "8:00 PM" ,"O", "null",7, "Christ United Methodist Church"
"337 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "ATLANTIC GROUP (:II)", true,"Thursday", "7:00 PM", "8:00 PM" ,"B", "null",7, "Archdiocian Cathedral of the Holy Trinity"
"1157 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "ATLANTIC GROUP (:III)", true,"Saturday", "6:00 PM", "7:00 PM" ,"O", "null",7, "All Souls Church"
"420 E 76TH STATE ROAD NY ST New York NY ", undefined, undefined , "BREAKING THROUGH", true,"Friday", "6:30 PM", "7:30 PM" ,"B", "null",7, "Gracie Square Hospital"
"230 E 90TH STATE ROAD NY ST New York NY ", undefined, undefined , "CAME TO BELIEVE", false,"Sunday", "3:30 PM", "4:30 PM" ,"B", "null",7, "Our Lady of Good Counsel Church"
"65 E 89TH STATE ROAD NY ST New York NY ", undefined, undefined , "CARNEGIE HILL", false,"Tuesday", "6:15 PM", "7:15 PM" ,"C", "null",7, "St. Thomas More Church"
"865 MADISON STATE ROAD NY AVE New York NY ", undefined, undefined , "CENTRAL", false,"Sunday", "5:00 PM", "5:45 PM" ,"O", "Meditation",7, "St. James Episcopal Church"
"865 MADISON STATE ROAD NY AVE New York NY ", undefined, undefined , "CENTRAL", false,"Sunday", "6:00 PM", "7:00 PM" ,"S", "null",7, "St. James Episcopal Church"
"865 MADISON STATE ROAD NY AVE New York NY ", undefined, undefined , "CENTRAL", false,"Sunday", "6:00 PM", "7:00 PM" ,"OD", "null",7, "St. James Episcopal Church"
"865 MADISON STATE ROAD NY AVE New York NY ", undefined, undefined , "CENTRAL", false,"Sunday", "7:15 PM", "8:15 PM" ,"B", "null",7, "St. James Episcopal Church"
"1296 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "CHAPTER FIVE", false,"Monday", "7:15 AM", "8:15 AM" ,"BB", "null",7, "Immanuel Lutheran Church"
"1296 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "CHAPTER FIVE", false,"Tuesday", "7:15 AM", "8:15 AM" ,"OD", "null",7, "Immanuel Lutheran Church"
"1296 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "CHAPTER FIVE", false,"Wednesday", "7:15 AM", "8:15 AM" ,"S", "null",7, "Immanuel Lutheran Church"
"1296 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "CHAPTER FIVE", false,"Thursday", "7:15 AM", "8:15 AM" ,"OD", "null",7, "Immanuel Lutheran Church"
"1296 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "CHAPTER FIVE", false,"Friday", "7:15 AM", "8:15 AM" ,"OD", "null",7, "Immanuel Lutheran Church"
"1296 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "CHAPTER FIVE", false,"Sunday", "8:00 AM", "9:00 AM" ,"OD", "null",7, "Immanuel Lutheran Church"
"1296 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "CHAPTER FIVE", false,"Saturday", "8:00 AM", "9:00 AM" ,"OD", "null",7, "Immanuel Lutheran Church"
"1296 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "CHAPTER FIVE", false,"Friday", "6:15 PM", "7:30 PM" ,"S", "Women",7, "Immanuel Lutheran Church"
"1296 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "CHAPTER FIVE", false,"Sunday", "7:00 PM", "8:00 PM" ,"C", "null",7, "Immanuel Lutheran Church"
"1296 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "CHAPTER FIVE", false,"Wednesday", "7:30 PM", "9:00 PM" ,"B", "null",7, "Immanuel Lutheran Church"
"1296 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "CHAPTER FIVE", false,"Thursday", "8:00 PM", "9:15 PM" ,"BB", "null",7, "Immanuel Lutheran Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "ELEVENTH STEP AT JAN HUS", false,"Sunday", "9:00 AM", "10:00 AM" ,"S", "null",7, "Jan Hus Church"
"1157 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "FEARLESS", false,"Friday", "7:30 PM", "8:30 PM" ,"C", "null",7, "All Souls Uniterian Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "FRIDAY CENTRAL", false,"Friday", "6:30 PM", "7:30 PM" ,"C", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "FRIDAY NIGHT GAY MEN & WOMEN", false,"Friday", "8:00 PM", "9:00 PM" ,"S", "Gay Lesbian and Bisexual",7, "Jan Hus Church"
"65 E 89TH STATE ROAD NY ST New York NY ", undefined, undefined , "FRIDAY NIGHT MEN''S STEP", false,"Friday", "6:15 PM", "7:15 PM" ,"S", "Men",7, "St. Thomas More Church Rectory"
"65 E 89TH STATE ROAD NY ST New York NY ", undefined, undefined , "HUMANISTS TOO", false,"Monday", "6:15 PM", "7:15 PM" ,"null", "null",7, "Church of Saint Thomas Moore"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "I''M ALL IN", false,"Tuesday", "12:30 PM", "1:30 PM" ,"B", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "I''M ALL IN", false,"Wednesday", "12:30 PM", "1:30 PM" ,"B", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "I''M ALL IN", false,"Thursday", "12:30 PM", "1:30 PM" ,"B", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "I''M ALL IN", false,"Friday", "12:30 PM", "1:30 PM" ,"B", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "I''M ALL IN", false,"Saturday", "12:30 PM", "1:30 PM" ,"B", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "I''M ALL IN", false,"Monday", "12:30 PM", "1:30 PM" ,"B", "null",7, "Jan Hus Church"
"135 E 96TH STATE ROAD NY ST New York NY ", undefined, undefined , "INTO ACTION MANHATTAN", false,"Wednesday", "6:30 PM", "7:30 PM" ,"S", "Big Book Workshop",7, "St. Francis de Sales Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "KITCHEN TABLE MEETING", false,"Saturday", "11:00 AM", "12:00 PM" ,"C", "null",7, "Jan Hus Presbyterian Church"
"2 E 90TH STATE ROAD NY ST New York NY ", undefined, undefined , "LENOX HILL", false,"Monday", "7:00 PM", "8:00 PM" ,"B", "null",7, "Church of the Heavenly Rest"
"2 E 90TH STATE ROAD NY ST New York NY ", undefined, undefined , "LENOX HILL", false,"Monday", "7:00 PM", "8:00 PM" ,"S", "null",7, "Church of the Heavenly Rest"
"2 E 90TH STATE ROAD NY ST New York NY ", undefined, undefined , "LENOX HILL", false,"Thursday", "7:00 PM", "8:00 PM" ,"O", "null",7, "Church of the Heavenly Rest"
"2 E 90TH STATE ROAD NY ST New York NY ", undefined, undefined , "LENOX HILL", false,"Thursday", "8:15 PM", "9:00 PM" ,"B", "null",7, "Church of the Heavenly Rest"
"2 E 90TH STATE ROAD NY ST New York NY ", undefined, undefined , "LENOX HILL", false,"Monday", "8:15 PM", "9:00 PM" ,"C", "null",7, "Church of the Heavenly Rest"
"1157 LEXINGTON STATE ROAD NY AVE New York NY ", undefined, undefined , "LEX 80 STEP", true,"Wednesday", "6:30 PM", "7:30 PM" ,"S", "Twelve Steps",7, "All Souls Uniterian Church"
"420 E 76TH STATE ROAD NY ST New York NY ", undefined, undefined , "LIVE AND LET LIVE", true,"Tuesday", "7:00 PM", "8:00 PM" ,"B", "Gay Lesbian and Bisexual",7, "Gracie Square Hospital"
"420 E 76TH STATE ROAD NY ST New York NY ", undefined, undefined , "LIVE AND LET LIVE", true,"Thursday", "7:00 PM", "8:00 PM" ,"OD", "Gay Lesbian and Bisexual",7, "Gracie Square Hospital"
"420 E 76TH STATE ROAD NY ST New York NY ", undefined, undefined , "LIVE AND LET LIVE", true,"Tuesday", "8:30 PM", "9:30 PM" ,"C", "Gay Lesbian and Bisexual",7, "Gracie Square Hospital"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MADISON 73", false,"Saturday", "7:00 PM", "8:00 PM" ,"B", "null",7, "Jan Hus Presbyterian Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MADISON 73", false,"Saturday", "7:00 PM", "8:00 PM" ,"S", "null",7, "Jan Hus Presbyterian Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MEDITATION (EXPECT MIRACLES)", false,"Thursday", "11:00 AM", "12:00 PM" ,"OD", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MEDITATION (EXPECT MIRACLES)", false,"Friday", "11:00 AM", "12:00 PM" ,"OD", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MEDITATION (EXPECT MIRACLES)", false,"Monday", "11:00 AM", "12:00 PM" ,"OD", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MEDITATION (EXPECT MIRACLES)", false,"Tuesday", "11:00 AM", "12:00 PM" ,"OD", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MEDITATION (EXPECT MIRACLES)", false,"Wednesday", "11:00 AM", "12:00 PM" ,"OD", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MEDITATION (EXPECT MIRACLES)", false,"Wednesday", "8:00 PM", "9:00 PM" ,"OD", "null",7, "Jan Hus Church"
"1285 MADISON STATE ROAD NY AVE New York NY ", undefined, undefined , "MEN''S NYC BIG BOOK STEP STUDY", false,"Wednesday", "7:00 PM", "8:30 PM" ,"BB", "null",7, "Philomathist Center"
"48 E 84TH STATE ROAD NY ST New York NY ", undefined, undefined , "METROPOLITAN", true,"Saturday", "3:15 PM", "4:15 PM" ,"S", "First Step Workshop",7, "St. Ignatius Loyola School"
"48 E 84TH STATE ROAD NY ST New York NY ", undefined, undefined , "METROPOLITAN", true,"Sunday", "6:15 PM", "7:15 PM" ,"B", "null",7, "St. Ignatius Loyola School"
"48 E 84TH STATE ROAD NY ST New York NY ", undefined, undefined , "METROPOLITAN", true,"Tuesday", "6:30 PM", "7:30 PM" ,"null", "null",7, "St. Ignatius Loyola School"
"48 E 84TH STATE ROAD NY ST New York NY ", undefined, undefined , "METROPOLITAN", true,"Sunday", "7:30 PM", "8:30 PM" ,"S", "null",7, "St. Ignatius Loyola School"
"48 E 84TH STATE ROAD NY ST New York NY ", undefined, undefined , "METROPOLITAN", true,"Tuesday", "7:45 PM", "8:45 PM" ,"B", "null",7, "St. Ignatius Loyola School"
"408 E 82ND STATE ROAD NY ST New York NY ", undefined, undefined , "MONDAY EAST TOPIC", false,"Monday", "7:00 PM", "8:00 PM" ,"C", "null",7, "St. Stephen of Hungary Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MONDAY WOMEN", false,"Monday", "7:15 PM", "8:15 PM" ,"C", "Women",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MORNING REFLECTIONS", false,"Wednesday", "9:30 AM", "10:30 AM" ,"OD", "Daily Reflections",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MORNING REFLECTIONS", false,"Thursday", "9:30 AM", "10:30 AM" ,"OD", "Daily Reflections",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MORNING REFLECTIONS", false,"Friday", "9:30 AM", "10:30 AM" ,"OD", "Daily Reflections",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MORNING REFLECTIONS", false,"Monday", "9:30 AM", "10:30 AM" ,"OD", "Daily Reflections",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "MORNING REFLECTIONS", false,"Tuesday", "9:30 AM", "10:30 AM" ,"OD", "Daily Reflections",7, "Jan Hus Church"
"125 E 85TH STATE ROAD NY ST New York NY ", undefined, undefined , "NEW CHOICES", true,"Monday", "6:30 PM", "7:30 PM" ,"C", "null",7, "Congregational Kehilath Jeshurun"
"125 E 85TH STATE ROAD NY ST New York NY ", undefined, undefined , "NEW CHOICES", true,"Wednesday", "6:30 PM", "7:30 PM" ,"S", "null",7, "Congregational Kehilath Jeshurun"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "OPEN BOOK", false,"Monday", "7:15 PM", "8:15 PM" ,"BB", "null",7, "Jan Hus Church"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "OUR PRIMARY PURPOSE", false,"Saturday", "9:30 AM", "10:30 AM" ,"S", "Women",7, "Jan Hus Church"
"865 MADISON STATE ROAD NY AVE New York NY ", undefined, undefined , "PARK BENCH (:II)", true,"Wednesday", "12:30 PM", "1:30 PM" ,"C", "null",7, "St. James Church"
"865 MADISON STATE ROAD NY AVE New York NY ", undefined, undefined , "PARK BENCH (:II)", true,"Thursday", "12:30 PM", "1:30 PM" ,"C", "null",7, "St. James Church"
"62 E 92ND STATE ROAD NY ST New York NY ", undefined, undefined , "PARK MADISON", true,"Friday", "6:45 PM", "7:45 PM" ,"C", "null",7, "Brick Church Parish House"
"62 E 92ND STATE ROAD NY ST New York NY ", undefined, undefined , "PARK MADISON", true,"Tuesday", "6:45 PM", "7:45 PM" ,"B", "null",7, "Brick Church Parish House"
"62 E 92ND STATE ROAD NY ST New York NY ", undefined, undefined , "PARK MADISON", true,"Tuesday", "8:00 PM", "9:00 PM" ,"C", "null",7, "Brick Church Parish House"
"62 E 92ND STATE ROAD NY ST New York NY ", undefined, undefined , "PARK MADISON", true,"Friday", "8:00 PM", "9:00 PM" ,"S", "null",7, "Brick Church Parish House"
"351 E 74TH STATE ROAD NY ST New York NY ", undefined, undefined , "PERSEVERANCE", false,"Saturday", "11:00 AM", "12:00 PM" ,"OD", "null",7, "Jan Hus Church"
"420 E 87TH STATE ROAD NY ST New York NY ", undefined, undefined , "RECOVERY ROOM", false,"Wednesday", "7:00 PM", "8:00 PM" ,"B", "null",7, "St. Joseph''s School"
"593 PARK STATE ROAD NY AVE New York NY ", undefined, undefined , "RENEWAL EAST", true,"Wednesday", "6:30 PM", "7:30 PM" ,"C", "null",7, "Central Presbyterian Church"
